Escalonador;QtdCores;UsaCache;QtdUla;QtdPipeline;Duração (us)
First Come;2;1;3;210;801;
First Come;2;1;3;210;866;
First Come;2;1;3;210;791;
First Come;2;1;3;210;894;
First Come;2;1;3;210;931;
First Come;2;1;3;210;829;
First Come;2;1;3;210;719;
